isolate_id,well_salt,class,order,family,genus,species,lag_time,growthrate,gr_sd,carr_cap,carr_cap_sd,n_growth_meas
10,40,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,16.60918657912276,0.23275999788914814,0.12181132162871124,0.7841619062741597,0.20717518967623308,6
10,45,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,NA,0.19382023766495443,0.19196471132667053,0.4909214264733451,0.3511488426638769,6
10,50,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,NA,0.08038972177381434,0.14974374238873847,0.27086904793239774,0.3243528130062652,6
10,65,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,NA,0,0,0.10867619062406675,0.006612910838090495,6
10,80,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,NA,0,0,0.10936904749728385,0.0047374701717977285,6
10,100,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,fragi,NA,0,0,0.11193333337846256,0.00408490178668004,6
11,0,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,NA,0,0,0.0857,0.0012225210931224304,4
11,5,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,9.09551392899995,0.4289425665275812,0.032338655544260256,0.8544714285714285,0.049974864430330626,4
11,15,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,7.042314283397291,0.9290436876784307,0.026291614395762775,1.1677,0.08142502999817737,4
11,20,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.466309552822055,1.0959567402773922,0.05093127672844494,1.169275,0.11292362862289067,4
11,30,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.014070242829691,1.1541456518689883,0.022520324832521876,1.162842857142857,0.06103622544298197,4
11,35,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.0009131484991105,1.0880736265188866,0.008265824034061786,1.1699678571428571,0.0780365712059303,4
11,40,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.991144361702867,1.022781182422984,0.003348301853498911,1.192942857142857,0.09018943178356414,4
11,45,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.052641781530734,0.9601318556962991,0.011288892205366665,1.203625,0.0897457666748378,4
11,50,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.291326093967516,0.8957435994657809,0.009747219040973202,1.1956928571428571,0.07880334129108646,4
11,65,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,7.25333750254653,0.8003814394799678,0.02550261101598714,1.308925,0.09614534517052387,4
11,80,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,8.954897731858509,0.7523246220720518,0.02834394498898863,1.31335,0.10025971342495656,4
11,100,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,12.109325173412591,0.5171809224180446,0.03359779240869461,1.3177285714285714,0.030187522763755248,4
13,0,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,NA,0,0,0.09009285765886307,0.010884153132582767,6
13,5,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,8.35111368464094,0.33107459040262655,0.05245742780419087,0.7047380958625249,0.16828639653248742,6
13,15,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,5.988242829965538,0.8395278669167121,0.04785420837745846,1.2136142820085798,0.05800667821846385,6
13,20,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,5.689123647566245,0.9237355331197117,0.059895616353909414,1.2769571445919219,0.04398235318550906,6
13,30,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,5.517566255804837,0.9967063109408513,0.053211573922172586,1.241164288829622,0.12510318341553187,6
13,35,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,5.642876581277873,0.988618041607678,0.05038066439035824,1.2640357098851884,0.06371985804166072,6
13,40,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,5.666738376704522,0.9930428529784021,0.06167292182260841,1.2757166637783959,0.04848895713803196,6
13,45,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,6.098040079455429,0.9161809921295947,0.0479342254318866,1.2715928654034934,0.04550403792716131,6
13,50,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,6.164459385502412,0.9210257739732619,0.07984610962886489,1.2278642858868554,0.051175708230075424,6
13,65,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,6.889425204359244,0.8865441909704971,0.10775880343057216,1.2086666642370678,0.14661403238056844,6
13,80,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,8.407675722192376,0.8089453873071552,0.07597630512626137,1.3588857113111588,0.08299474642216405,6
13,100,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,distincta,10.48937904011498,0.6184139865598343,0.07667930545768875,1.4926047634260995,0.04876690172302051,6
14,0,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,NA,0,0,0.0875918368147344,0.0027874702652567183,7
14,5,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,6.056999787550041,0.26340526307985646,0.040637051092951564,0.6028020398899001,0.0409048458924116,7
14,15,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,5.432404737170537,0.31088397144323066,0.04472558637631513,0.7798163260051182,0.06626276311461082,7
14,20,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,11.376096722355454,0.27034033630770277,0.050864577221132364,0.8054081631329595,0.05857653832963944,7
14,30,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,10.946948765635842,0.2716941989111626,0.05307022757166038,0.8421551018461889,0.06973628019074404,7
14,35,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,11.903880951974289,0.26776585381622725,0.04879237874023725,0.8336775487004494,0.06549615528693767,7
14,40,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,13.46372313262157,0.3179027050568031,0.10663393295999697,0.8592510222434998,0.08839568022439198,7
14,45,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,13.720791483243433,0.3489743856430951,0.12337719228879211,0.8483040816365456,0.06739585854106767,7
14,50,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,14.962970822414732,0.29639866889868394,0.06243813137794107,0.8581979568072727,0.1166352087729569,7
14,65,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,14.300522130968282,0.23235494900266757,0.03355387177930064,0.8154428580420358,0.03879531839874496,7
14,80,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,18.797792222544885,0.31289565911999895,0.12173726195729317,0.8884489804501436,0.12285400714104532,7
14,100,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius,nubinhibens,22.56193874655237,0.22632510322429122,0.23935090810998347,0.43741632532489544,0.22040773028711416,7
16,0,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,4.1364937522615595,0.8737793874640625,0.0467462748606885,0.6577071428571429,0.08103598302123376,4
16,5,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,4.783766849539377,0.6710442486592947,0.03090043101964873,0.7564357142857143,0.1322495129422766,4
16,15,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,6.999685672227152,0.4980526402365423,0.0323577183368053,0.7496071428571429,0.14887150579642586,4
16,20,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,7.941525483665252,0.4244352660804936,0.01650978691869306,0.7726357142857142,0.14850471693646952,4
16,30,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,15.789653395668983,0.22251541553641127,0.04161512210685432,0.7033071428571429,0.16133714836384355,4
16,35,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0.09270567674803994,0.07716225509007624,0.21393928571428572,0.10402760974104604,4
16,40,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.11599642857142857,0.006799273420566282,4
16,45,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.11043214285714285,0.0037515053667836803,4
16,50,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.10815357142857143,0.0019756123652394653,4
16,65,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.10646428571428572,0.004132869734808731,4
16,80,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.1059,0.004993628593579251,4
16,100,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,movanagher,NA,0,0,0.10591785714285715,0.0033827166758159818,4
17,0,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,NA,0,0,0.09164285714285714,0.011505958231713331,4
17,5,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,9.087010639772874,0.32452309432039733,0.008910606704080082,0.7294321428571429,0.12078029380138267,4
17,15,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,8.298364786058405,0.9996123463805309,0.03894072391717433,1.2497535714285715,0.04435503388131102,4
17,20,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,7.632993154083951,1.0731895747255797,0.03813392741416084,1.2770071428571428,0.04191483509881126,4
17,30,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,7.386217887767627,1.104121931070616,0.025625045096861285,1.2809607142857142,0.026550907013985645,4
17,35,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,7.557157262366776,1.0942117792501853,0.039504490096600696,1.2869642857142858,0.046116658492091414,4
17,40,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,7.599759449740226,1.062627583731128,0.03654671555583267,1.271757142857143,0.02864900183466178,4
17,45,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,8.04321501682103,1.0242262594260105,0.02649785163769175,1.2120285714285715,0.07435662092127324,4
17,50,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,8.276503349352359,0.9631075153243668,0.04849821491773493,1.1979428571428572,0.07378743048757812,4
17,65,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,9.495426423456104,0.8589506626555482,0.03287364369566342,1.1950107142857143,0.10804512749231186,4
17,80,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,11.302731767976816,0.6160147090345021,0.0074843407848361795,1.1660214285714285,0.12601132899074433,4
17,100,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,sp.,16.591222141895862,0.40354508385190624,0.12286343117872071,0.9433178571428572,0.17086369607395968,4
18,0,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,NA,0.10474437661530825,0.3142331298459247,0.10292222239119667,0.04527143992703942,9
18,5,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,9.108955240770934,0.6884623961020774,0.6804311641284221,0.4390444450976356,0.052940792526610526,9
18,15,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,8.927121084698788,0.39953734535901736,0.2323595027452673,0.6067904778314015,0.05877773773849097,9
18,20,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,13.42598043616609,0.31918650418252004,0.16148812653620398,0.6389714303213453,0.05495654560331739,9
18,30,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,18.88491658596232,0.2764486456892243,0.05031349869752178,0.6798285713755895,0.08424626490523204,9
18,35,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,22.630138925060063,0.30068407113560447,0.04860793276873406,0.7111206332978748,0.13212739147727032,9
18,40,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,23.883448749811603,0.3303523906592763,0.060146264601932356,0.7264571421547541,0.1470167879157998,9
18,45,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,25.26526535417089,0.3357331465142849,0.07626299131662992,0.7186190485106574,0.14970812382560897,9
18,50,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,23.735465747455695,0.29445148687933353,0.07013924291323476,0.6693365075550382,0.11516320574386096,9
18,65,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,23.972325793727347,0.2532420495882871,0.08573963093862744,0.5670222223819248,0.07771000573130636,9
18,80,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,27.151969470859292,0.20850179753311096,0.12226741873301628,0.3130730154839773,0.10461873497219883,9
18,100,Alphaproteobacteria,Hyphomicrobiales,Ahrensiaceae,Ahrensia,kielensis,NA,0,0,0.1162158729034757,0.012447428804210877,9
18c,0,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,NA,0,0,0.08667857142857142,0.0026769042430633554,2
18c,5,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,9.791167788192947,0.3956301959933649,0.14697435741307902,0.5247642857142858,0.05494219689819474,2
18c,15,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.102930774822149,1.0110770753956513,0.07024530548128004,1.0217142857142858,0.013111780028287575,2
18c,20,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.274641269868521,1.1866799374509476,0.04099075898529909,1.1551714285714287,0.05608366927353887,2
18c,30,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.100949769604018,1.3909560234862677,0.08284372925307051,1.2447,0.009172185104534275,2
18c,35,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.194913283618897,1.3532085229024182,0.0542664926672517,1.1951928571428572,0.011242997820865967,2
18c,40,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.3047438316591204,1.340177845349453,0.059060244571310136,1.246757142857143,0.0026870057685088986,2
18c,45,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.383282129037995,1.2502111061664305,0.03700303464649342,1.1506,0.042446609922083975,2
18c,50,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.605616438245154,1.136529434983124,0.020459326900105584,1.13345,0.08987327188881018,2
18c,65,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.009254230448537,0.9463227684772397,0.009636622328404204,1.0268357142857143,0.10876312447193642,2
18c,80,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.746794922603642,0.7233068461995613,0.013193809568162436,0.9480285714285714,0.05957879707768935,2
18c,100,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,7.814052381378511,0.47498035409057715,0.03024564228442794,0.8885357142857144,0.10005560953789652,2
19,0,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0,0,0.08544107127636671,0.001976633430649278,8
19,5,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0,0,0.09527142852459636,0.005796037823984933,8
19,15,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0.14533137844187494,0.15565204299363014,0.4559035718113184,0.37100682850396344,8
19,20,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0.1709319091074638,0.18307093420051043,0.47869642771610194,0.3877326309753509,8
19,30,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0.23332110978064874,0.1653561571207335,0.5582124987167971,0.44091101739714256,8
19,35,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,15.724966454877247,0.27240836083256514,0.08204088598390526,0.6103714266504561,0.40035833717721664,8
19,40,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,18.093413859729843,0.2803204025563089,0.07166878626377489,0.6569946398232664,0.3625437658703414,8
19,45,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,15.744574396143532,0.23559933885514994,0.06874540400372789,0.5797803590204035,0.3358831028341352,8
19,50,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,15.326091463503094,0.20912137582938395,0.062082846766219,0.5076714289171356,0.3427459544493425,8
19,65,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0.07175430668368535,0.08591924272115606,0.19170357138152633,0.08797429700540492,8
19,80,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0,0,0.10333928554973432,0.009117885920192026,8
19,100,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Lacinutrix,mariniflava,NA,0,0,0.10436607175490686,0.010635481327549852,8
2,0,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,NA,0,0,0.0883909092516094,0.003990981385749149,11
2,5,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,NA,0.21443849514820423,0.21591524949381974,0.25836190382895013,0.20282322693859584,12
2,15,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,7.682580620600967,0.995371687293548,0.2557077173306584,0.9377142845982597,0.031163629116941795,12
2,20,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.6372991248312605,1.1530029075629689,0.27036730259730335,0.9947464278663908,0.02997877886766848,12
2,30,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.95868606846576,1.225680082572189,0.1907328965917477,1.1066571459202539,0.06597537890009927,12
2,35,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,5.9058445498279255,1.1965936461263087,0.20345716257000349,1.1948071403662364,0.10093423930316006,12
2,40,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.071306509599111,1.1864590564496753,0.16570607864429268,1.2036047603380113,0.11455516072447114,12
2,45,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.22879441791676,1.140138966153401,0.17650439257126516,1.2379083354064397,0.11164609555480662,12
2,50,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,6.585011112085633,1.0902197267671614,0.17381486214835284,1.201326186602456,0.1399599858911782,12
2,65,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,7.726509165968724,0.8903673693703023,0.09938198163353389,1.2349738085633233,0.06808115032819442,12
2,80,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,9.9149246824563,0.6519297248747395,0.08954094610893308,1.2732083351135255,0.1483857137174575,12
2,100,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,arctica,16.137349847039985,0.43289761519185216,0.18591688878420323,1.167238095668384,0.1816739229673012,12
21,0,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0,0,0.08657755096372294,0.0025126462238239146,7
21,5,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0.06469324150921481,0.17116222854002328,0.11739183703004097,0.04215153161122939,7
21,15,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0.4519182653326821,0.34359288727274373,0.46913877578852126,0.31213726082532917,7
21,20,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,32.476371520255206,0.8290560664663746,0.32162440447876844,0.7306530624739977,0.2725812015774179,7
21,30,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,28.139252594281125,0.8238552688879024,0.2584921543136355,0.8372081629247081,0.2053843988831999,7
21,35,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,26.453562749384428,0.8227366441660654,0.30581340993079287,0.9186523840972356,0.19316162847675783,6
21,40,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,28.046048618451707,0.9616065016031549,0.3192839984717736,0.9477122438936817,0.22936251028657204,7
21,45,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,29.60763526387464,0.8722181644385504,0.2869677260911504,0.8662530627231209,0.3260345313205516,7
21,50,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,32.5566983977681,0.8846520719588091,0.3140694661913189,0.6670448978852253,0.3416592240255124,7
21,65,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0.1791781655067458,0.27884182810102864,0.36919387718901336,0.3896830774132181,7
21,80,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0.057430673258940156,0.10088951232128911,0.14837142828824568,0.06966902504313364,7
21,100,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga,fucicola,NA,0,0,0.10813061230644888,0.009374841303384224,7
25,0,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,7.955692001027652,0.4186523356212969,0.022674733612202003,0.5888196405853544,0.03657586618460244,8
25,5,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,7.365286215891694,0.48760994167927374,0.08240005137727201,0.6898196442212378,0.03899272012068798,8
25,15,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,7.066608121004606,0.46698699576200725,0.055689008557432106,0.7004357133150101,0.030989747487168578,8
25,20,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,7.725515224285006,0.4600493145967571,0.04752671772630892,0.7154660710385867,0.034368692443251546,8
25,30,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,8.65828907279795,0.4263868376062781,0.05328175568758253,0.7123642863120352,0.034585797094949786,8
25,35,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albirhodobacter,confluentis,7.5077547609128965,0.4090402868161049,0.04890879566188875,0.7115446451119014,0.03527332469461647,8
